PLC_NM,CTPR_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
"다대포 해수욕장(꿈의 낙조분수, 몰운대)",충남,8675030,505,2021년 3분기
"다대포 해수욕장(꿈의 낙조분수, 몰운대)",충북,10220905,735,2021년 3분기
동백섬&누리마루APEC하우스,강원,35826593,755,2021년 3분기
동백섬&누리마루APEC하우스,경기,1236815894,16483,2021년 3분기
동백섬&누리마루APEC하우스,경남,335938055,4120,2021년 3분기
동백섬&누리마루APEC하우스,경북,125251784,1625,2021년 3분기
동백섬&누리마루APEC하우스,광주,137283074,1370,2021년 3분기
동백섬&누리마루APEC하우스,대구,241469623,3170,2021년 3분기
동백섬&누리마루APEC하우스,대전,130395821,1645,2021년 3분기
동백섬&누리마루APEC하우스,부산,1270392330,25654,2021년 3분기
동백섬&누리마루APEC하우스,서울,1708183527,21259,2021년 3분기
동백섬&누리마루APEC하우스,세종,57206981,555,2021년 3분기
동백섬&누리마루APEC하우스,울산,83119470,1725,2021년 3분기
동백섬&누리마루APEC하우스,인천,172658226,2725,2021년 3분기
동백섬&누리마루APEC하우스,전남,51222951,745,2021년 3분기
동백섬&누리마루APEC하우스,전북,41083902,700,2021년 3분기
동백섬&누리마루APEC하우스,제주,17133698,295,2021년 3분기
동백섬&누리마루APEC하우스,충남,54699649,1130,2021년 3분기
동백섬&누리마루APEC하우스,충북,75394221,1170,2021년 3분기
렛츠런파크,경기,25150,5,2021년 3분기
렛츠런파크,경남,60360,5,2021년 3분기
렛츠런파크,부산,283225,10,2021년 3분기
마린시티 카페거리,강원,35544619,955,2021년 3분기
마린시티 카페거리,경기,652665542,15151,2021년 3분기
마린시티 카페거리,경남,198517891,6265,2021년 3분기
마린시티 카페거리,경북,74969893,1890,2021년 3분기
마린시티 카페거리,광주,43265892,930,2021년 3분기
마린시티 카페거리,대구,142891753,3230,2021년 3분기
마린시티 카페거리,대전,98516225,2140,2021년 3분기
마린시티 카페거리,부산,1960102858,80752,2021년 3분기
마린시티 카페거리,서울,782776078,19342,2021년 3분기
마린시티 카페거리,세종,27687967,585,2021년 3분기
마린시티 카페거리,울산,87798969,2495,2021년 3분기
마린시티 카페거리,인천,95244463,2015,2021년 3분기
마린시티 카페거리,전남,39303221,760,2021년 3분기
마린시티 카페거리,전북,27064165,620,2021년 3분기
마린시티 카페거리,제주,6402019,225,2021년 3분기
마린시티 카페거리,충남,60240207,1305,2021년 3분기
마린시티 카페거리,충북,76792847,1620,2021년 3분기
부산서면,강원,473796830,14772,2021년 3분기
부산서면,경기,4880414957,138359,2021년 3분기
부산서면,경남,30091724567,405822,2021년 3분기
부산서면,경북,3481002931,54720,2021년 3분기
부산서면,광주,468639284,9807,2021년 3분기
부산서면,대구,1651099519,36935,2021년 3분기
부산서면,대전,438556022,12066,2021년 3분기
부산서면,부산,1.40E+11,2997615,2021년 3분기
부산서면,서울,5878111824,165882,2021년 3분기
부산서면,세종,127316872,2755,2021년 3분기
부산서면,울산,4829455880,79516,2021년 3분기
부산서면,인천,1059446377,28925,2021년 3분기
부산서면,전남,1129625730,17769,2021년 3분기
부산서면,전북,398084939,8385,2021년 3분기
부산서면,제주,640674878,10843,2021년 3분기
부산서면,충남,781121558,15712,2021년 3분기
부산서면,충북,637575306,15159,2021년 3분기
부산시민공원,강원,75300,15,2021년 3분기
부산시민공원,경기,2668153,345,2021년 3분기
부산시민공원,경남,4930814,635,2021년 3분기
부산시민공원,경북,515770,105,2021년 3분기
부산시민공원,광주,230283,30,2021년 3분기
부산시민공원,대구,390990,80,2021년 3분기
부산시민공원,대전,317215,55,2021년 3분기
부산시민공원,부산,61064263,8882,2021년 3분기
부산시민공원,서울,2296101,340,2021년 3분기
부산시민공원,세종,15180,5,2021년 3분기
부산시민공원,울산,1074413,155,2021년 3분기
부산시민공원,인천,391644,65,2021년 3분기
부산시민공원,전남,55260,10,2021년 3분기
부산시민공원,전북,15180,5,2021년 3분기
부산시민공원,제주,80480,5,2021년 3분기
부산시민공원,충남,210957,45,2021년 3분기
부산시민공원,충북,212460,25,2021년 3분기
센텀시티(신세계센텀 등),강원,858535187,7539,2021년 3분기
센텀시티(신세계센텀 등),경기,9459205013,96271,2021년 3분기
센텀시티(신세계센텀 등),경남,43218741216,214293,2021년 3분기
센텀시티(신세계센텀 등),경북,7868180959,37666,2021년 3분기
센텀시티(신세계센텀 등),광주,5101052877,11819,2021년 3분기
센텀시티(신세계센텀 등),대구,7508351233,33817,2021년 3분기
센텀시티(신세계센텀 등),대전,1545462045,10058,2021년 3분기
센텀시티(신세계센텀 등),부산,2.68E+11,2221014,2021년 3분기
센텀시티(신세계센텀 등),서울,12220740902,131077,2021년 3분기
센텀시티(신세계센텀 등),세종,388647836,2875,2021년 3분기
센텀시티(신세계센텀 등),울산,16167140660,77597,2021년 3분기
센텀시티(신세계센텀 등),인천,1333365195,18478,2021년 3분기
센텀시티(신세계센텀 등),전남,3205778254,12883,2021년 3분기
센텀시티(신세계센텀 등),전북,1779053232,5910,2021년 3분기
센텀시티(신세계센텀 등),제주,1635597757,6570,2021년 3분기
센텀시티(신세계센텀 등),충남,1327628524,8142,2021년 3분기
센텀시티(신세계센텀 등),충북,1071660590,9663,2021년 3분기
송도해수욕장,강원,37197860,1420,2021년 3분기
송도해수욕장,경기,588665490,25549,2021년 3분기
송도해수욕장,경남,318494265,14864,2021년 3분기
송도해수욕장,경북,106023873,4090,2021년 3분기
송도해수욕장,광주,27802117,1135,2021년 3분기
송도해수욕장,대구,116239557,4725,2021년 3분기
송도해수욕장,대전,54543755,2235,2021년 3분기
송도해수욕장,부산,1665732761,97975,2021년 3분기
송도해수욕장,서울,561532450,23755,2021년 3분기
송도해수욕장,세종,13726135,630,2021년 3분기
송도해수욕장,울산,86631783,3780,2021년 3분기
송도해수욕장,인천,128577395,5580,2021년 3분기
송도해수욕장,전남,29813818,1320,2021년 3분기
송도해수욕장,전북,28205185,925,2021년 3분기
송도해수욕장,제주,8751940,395,2021년 3분기
송도해수욕장,충남,53496702,2310,2021년 3분기
송도해수욕장,충북,72323354,2925,2021년 3분기
송정해수욕장,강원,5222733,365,2021년 3분기
송정해수욕장,경기,152567517,8656,2021년 3분기
송정해수욕장,경남,154305359,10536,2021년 3분기
송정해수욕장,경북,33376127,2020,2021년 3분기
송정해수욕장,광주,8878245,485,2021년 3분기
송정해수욕장,대구,46298798,2400,2021년 3분기
송정해수욕장,대전,19822174,805,2021년 3분기
송정해수욕장,부산,662987422,58716,2021년 3분기
송정해수욕장,서울,170583553,10448,2021년 3분기
송정해수욕장,세종,2393579,175,2021년 3분기
송정해수욕장,울산,58303987,3755,2021년 3분기
송정해수욕장,인천,29273649,1515,2021년 3분기
송정해수욕장,전남,8170007,465,2021년 3분기
송정해수욕장,전북,5435126,380,2021년 3분기
송정해수욕장,제주,2469206,185,2021년 3분기
송정해수욕장,충남,9654875,640,2021년 3분기
송정해수욕장,충북,17859997,1005,2021년 3분기
오륙도&이기대 갈맷길,강원,7445832,350,2021년 3분기
오륙도&이기대 갈맷길,경기,77828192,4380,2021년 3분기
오륙도&이기대 갈맷길,경남,374042400,6557,2021년 3분기
오륙도&이기대 갈맷길,경북,44819443,1030,2021년 3분기
오륙도&이기대 갈맷길,광주,2322302,200,2021년 3분기
오륙도&이기대 갈맷길,대구,7736556,780,2021년 3분기
오륙도&이기대 갈맷길,대전,9801453,395,2021년 3분기
오륙도&이기대 갈맷길,부산,4377916648,85368,2021년 3분기
오륙도&이기대 갈맷길,서울,99070872,3910,2021년 3분기
오륙도&이기대 갈맷길,세종,2616095,125,2021년 3분기
오륙도&이기대 갈맷길,울산,54497217,1730,2021년 3분기
오륙도&이기대 갈맷길,인천,20052505,830,2021년 3분기
오륙도&이기대 갈맷길,전남,30848883,265,2021년 3분기
오륙도&이기대 갈맷길,전북,5163147,190,2021년 3분기
오륙도&이기대 갈맷길,제주,3018317,140,2021년 3분기
오륙도&이기대 갈맷길,충남,7334492,510,2021년 3분기
오륙도&이기대 갈맷길,충북,6551477,490,2021년 3분기
을숙도,강원,64191,25,2021년 3분기
을숙도,경기,1379193,415,2021년 3분기
을숙도,경남,3874753,1422,2021년 3분기
을숙도,경북,101996,75,2021년 3분기
을숙도,광주,3022,15,2021년 3분기
을숙도,대구,93790,70,2021년 3분기
을숙도,대전,95455,50,2021년 3분기
을숙도,부산,26507371,8591,2021년 3분기
을숙도,서울,1137156,400,2021년 3분기
을숙도,세종,7064,10,2021년 3분기
을숙도,울산,294456,120,2021년 3분기
을숙도,인천,70774,30,2021년 3분기
을숙도,전남,96987,35,2021년 3분기
을숙도,제주,60816,20,2021년 3분기
을숙도,충남,51467,50,2021년 3분기
을숙도,충북,73020,20,2021년 3분기
일광해수욕장,강원,3587763,145,2021년 3분기
일광해수욕장,경기,39311161,1880,2021년 3분기
일광해수욕장,경남,82843544,3910,2021년 3분기
일광해수욕장,경북,18770486,690,2021년 3분기
일광해수욕장,광주,2379071,135,2021년 3분기
일광해수욕장,대구,20721508,800,2021년 3분기
일광해수욕장,대전,3541265,190,2021년 3분기
일광해수욕장,부산,326941030,16026,2021년 3분기
일광해수욕장,서울,41758545,1835,2021년 3분기
일광해수욕장,세종,1796171,85,2021년 3분기
일광해수욕장,울산,41275226,1590,2021년 3분기
일광해수욕장,인천,6040773,315,2021년 3분기
일광해수욕장,전남,5587965,370,2021년 3분기
일광해수욕장,전북,1080042,50,2021년 3분기
일광해수욕장,제주,575453,30,2021년 3분기
일광해수욕장,충남,4593094,185,2021년 3분기
일광해수욕장,충북,5942398,235,2021년 3분기
자갈치·국제시장·부평깡통야시장,강원,130681566,3495,2021년 3분기
자갈치·국제시장·부평깡통야시장,경기,1591034919,51340,2021년 3분기
자갈치·국제시장·부평깡통야시장,경남,2062703141,46422,2021년 3분기
자갈치·국제시장·부평깡통야시장,경북,406848812,9775,2021년 3분기
자갈치·국제시장·부평깡통야시장,광주,107400077,2645,2021년 3분기
자갈치·국제시장·부평깡통야시장,대구,309548300,7720,2021년 3분기
자갈치·국제시장·부평깡통야시장,대전,141442223,4215,2021년 3분기
자갈치·국제시장·부평깡통야시장,부산,21277855630,533844,2021년 3분기
자갈치·국제시장·부평깡통야시장,서울,1566325866,49351,2021년 3분기
자갈치·국제시장·부평깡통야시장,세종,38688502,1106,2021년 3분기
자갈치·국제시장·부평깡통야시장,울산,532538454,11985,2021년 3분기
자갈치·국제시장·부평깡통야시장,인천,338565196,11395,2021년 3분기
자갈치·국제시장·부평깡통야시장,전남,141945305,3500,2021년 3분기
자갈치·국제시장·부평깡통야시장,전북,105038273,2390,2021년 3분기
자갈치·국제시장·부평깡통야시장,제주,118932083,2185,2021년 3분기
자갈치·국제시장·부평깡통야시장,충남,159794271,4630,2021년 3분기
자갈치·국제시장·부평깡통야시장,충북,207404953,5885,2021년 3분기
전포카페거리,강원,38947876,1190,2021년 3분기
전포카페거리,경기,401260982,17653,2021년 3분기
전포카페거리,경남,758290038,32530,2021년 3분기
전포카페거리,경북,105717295,5850,2021년 3분기
전포카페거리,광주,24537811,1650,2021년 3분기
전포카페거리,대구,102944992,5090,2021년 3분기
전포카페거리,대전,24026939,1380,2021년 3분기
전포카페거리,부산,5483873054,228851,2021년 3분기
전포카페거리,서울,449937718,20785,2021년 3분기
전포카페거리,세종,5858022,375,2021년 3분기
전포카페거리,울산,155187892,8491,2021년 3분기
전포카페거리,인천,58234915,3065,2021년 3분기
전포카페거리,전남,41684972,1695,2021년 3분기
전포카페거리,전북,22496836,975,2021년 3분기
전포카페거리,제주,31880929,1685,2021년 3분기
전포카페거리,충남,31704894,1460,2021년 3분기
전포카페거리,충북,39295470,1765,2021년 3분기
태종대,강원,5255089,305,2021년 3분기
태종대,경기,83324467,5561,2021년 3분기
태종대,경남,47848555,2545,2021년 3분기
태종대,경북,15181609,660,2021년 3분기
태종대,광주,4733100,265,2021년 3분기
태종대,대구,19443894,950,2021년 3분기
태종대,대전,7465189,500,2021년 3분기
태종대,부산,243398096,13166,2021년 3분기
태종대,서울,77934928,5298,2021년 3분기
태종대,세종,2178086,125,2021년 3분기
태종대,울산,12849818,650,2021년 3분기
태종대,인천,16069551,1305,2021년 3분기
태종대,전남,4823373,215,2021년 3분기
태종대,전북,3242048,210,2021년 3분기
태종대,제주,1838504,95,2021년 3분기
태종대,충남,5663259,425,2021년 3분기
태종대,충북,6222492,495,2021년 3분기
해운대해수욕장,강원,153385328,3375,2021년 3분기
해운대해수욕장,경기,2995823021,67424,2021년 3분기
해운대해수욕장,경남,1166740372,23409,2021년 3분기
해운대해수욕장,경북,413641156,8280,2021년 3분기
해운대해수욕장,광주,241806824,5210,2021년 3분기
해운대해수욕장,대구,754432011,14420,2021년 3분기
해운대해수욕장,대전,330984396,6800,2021년 3분기
해운대해수욕장,부산,7159333484,148019,2021년 3분기
해운대해수욕장,서울,4056193843,84955,2021년 3분기
해운대해수욕장,세종,102969203,2135,2021년 3분기
해운대해수욕장,울산,484499043,10150,2021년 3분기
해운대해수욕장,인천,438048483,11035,2021년 3분기
해운대해수욕장,전남,202704340,2835,2021년 3분기
해운대해수욕장,전북,142018834,3190,2021년 3분기
해운대해수욕장,제주,84030719,1695,2021년 3분기
해운대해수욕장,충남,213530809,5550,2021년 3분기
해운대해수욕장,충북,285004597,6845,2021년 3분기
흰여울문화마을,강원,5977236,460,2021년 3분기
흰여울문화마을,경기,121322327,10176,2021년 3분기
흰여울문화마을,경남,27043612,2160,2021년 3분기
흰여울문화마을,경북,7905850,585,2021년 3분기
흰여울문화마을,광주,4963184,395,2021년 3분기
흰여울문화마을,대구,14761981,1205,2021년 3분기
흰여울문화마을,대전,10979604,900,2021년 3분기
흰여울문화마을,부산,131015981,11211,2021년 3분기
흰여울문화마을,서울,132508243,10971,2021년 3분기
흰여울문화마을,세종,2238133,185,2021년 3분기
흰여울문화마을,울산,8553144,690,2021년 3분기
흰여울문화마을,인천,28723240,2255,2021년 3분기
흰여울문화마을,전남,4141008,395,2021년 3분기
흰여울문화마을,전북,3082092,245,2021년 3분기
흰여울문화마을,제주,995787,85,2021년 3분기
흰여울문화마을,충남,8640169,665,2021년 3분기
흰여울문화마을,충북,11258312,875,2021년 3분기
